conversation_id,model,prompt0_id,model_prompt0_interaction,time_to_failure,censored,avg_prompt_to_prompt_drift,avg_context_to_prompt_drift,avg_prompt_complexity
230,deepseek_r1,5714095624015162924,deepseek_r1_5714095624015162924,9,1,0.04356274753808975,0.1031249033080207,63.0
231,deepseek_r1,-4890298872584833321,deepseek_r1_-4890298872584833321,1,0,0.055829331278800964,0.10510992341571385,40.0
232,deepseek_r1,2413673512581991594,deepseek_r1_2413673512581991594,3,0,0.074012890458107,0.17556567324532402,39.77777777777778
233,deepseek_r1,-7528641691968163188,deepseek_r1_-7528641691968163188,8,0,0.053254082798957825,0.12649230162302652,57.77777777777778
234,deepseek_r1,8830109588951711711,deepseek_r1_8830109588951711711,9,1,0.08458700776100159,0.22448833783467612,31.77777777777778
235,deepseek_r1,-4368214592686734635,deepseek_r1_-4368214592686734635,4,0,0.04466336965560913,0.09910989469952053,36.0
236,deepseek_r1,-5297493035095661441,deepseek_r1_-5297493035095661441,0,0,,0.031315505504608154,32.0
237,deepseek_r1,6546667240926326491,deepseek_r1_6546667240926326491,2,0,0.07275642454624176,0.1071348852581448,52.0
238,deepseek_r1,-4416208263126222615,deepseek_r1_-4416208263126222615,9,1,0.04358207434415817,0.15210733148786756,48.77777777777778
239,deepseek_r1,-2670463895495901687,deepseek_r1_-2670463895495901687,1,0,0.08853627741336823,0.12366082270940144,57.0
240,deepseek_r1,1448852284699069801,deepseek_r1_1448852284699069801,0,0,,0.027685999870300293,43.0
241,deepseek_r1,854670588290086259,deepseek_r1_854670588290086259,1,0,0.024035602807998657,0.09836492935816447,47.77777777777778
242,deepseek_r1,4968827808581438462,deepseek_r1_4968827808581438462,0,0,,0.025079667568206787,52.0
243,deepseek_r1,-201937304647716523,deepseek_r1_-201937304647716523,0,0,,0.02644491195678711,34.0
244,deepseek_r1,2382723644051589246,deepseek_r1_2382723644051589246,0,0,,0.027976930141448975,69.0
245,deepseek_r1,-3730627770851984683,deepseek_r1_-3730627770851984683,0,0,,0.020450055599212646,34.0
246,deepseek_r1,4829408015701770415,deepseek_r1_4829408015701770415,2,0,0.041424743831157684,0.1866215334998237,40.77777777777778
247,deepseek_r1,6367950917765180198,deepseek_r1_6367950917765180198,9,1,0.028862714767456055,0.07578006055619982,48.77777777777778
248,deepseek_r1,5673877421533075230,deepseek_r1_5673877421533075230,0,0,,0.024047374725341797,46.0
249,deepseek_r1,-5524124989955706502,deepseek_r1_-5524124989955706502,0,0,,0.026627421379089355,38.0
250,deepseek_r1,-5439964041500013532,deepseek_r1_-5439964041500013532,0,0,,0.03555190563201904,80.0
251,deepseek_r1,-5083776216869063831,deepseek_r1_-5083776216869063831,1,0,0.06371459364891052,0.2669011420673794,42.22222222222222
252,deepseek_r1,-4512853636600821092,deepseek_r1_-4512853636600821092,0,0,,0.028405308723449707,73.0
253,deepseek_r1,-7344954875905561356,deepseek_r1_-7344954875905561356,0,0,,0.024309396743774414,39.0
254,deepseek_r1,515075473070666873,deepseek_r1_515075473070666873,0,0,,0.030886411666870117,75.0
255,deepseek_r1,-8979489546024459942,deepseek_r1_-8979489546024459942,9,1,0.05706901103258133,0.09179874261220296,53.666666666666664
256,deepseek_r1,-3273332428710421587,deepseek_r1_-3273332428710421587,2,0,0.07037383317947388,0.1679119070370992,127.0
257,deepseek_r1,-864447521541591025,deepseek_r1_-864447521541591025,7,0,0.0592440664768219,0.07330282529195149,124.0
258,deepseek_r1,-4259727358408442378,deepseek_r1_-4259727358408442378,0,0,,0.03778749704360962,39.0
259,deepseek_r1,1856085361851460731,deepseek_r1_1856085361851460731,0,0,,0.02904486656188965,74.0
260,deepseek_r1,5899622476551925229,deepseek_r1_5899622476551925229,4,0,0.04753579944372177,0.09162682957119411,98.88888888888889
261,deepseek_r1,-8210993141885542740,deepseek_r1_-8210993141885542740,4,0,0.041465334594249725,0.04788598087098864,86.22222222222223
262,deepseek_r1,-3326225215963242188,deepseek_r1_-3326225215963242188,9,1,0.08456047624349594,0.16192886564466688,40.666666666666664
263,deepseek_r1,9120202059037252274,deepseek_r1_9120202059037252274,9,1,0.05036379396915436,0.0818566878636678,27.77777777777778
264,deepseek_r1,-1667564584444974244,deepseek_r1_-1667564584444974244,1,0,0.03792553395032883,0.10535405741797553,43.0
265,deepseek_r1,-5813411975472936393,deepseek_r1_-5813411975472936393,9,1,0.0770648717880249,0.10674228933122423,54.22222222222222
266,deepseek_r1,3332199825992828969,deepseek_r1_3332199825992828969,9,1,0.056364648044109344,0.09193319082260132,57.77777777777778
267,deepseek_r1,5532071176201882405,deepseek_r1_5532071176201882405,7,0,0.032300613820552826,0.10522545708550347,87.0
268,deepseek_r1,1955960136735113782,deepseek_r1_1955960136735113782,9,1,0.07235150784254074,0.09609326389100817,41.22222222222222
269,deepseek_r1,7913293870671325248,deepseek_r1_7913293870671325248,9,1,0.05541354417800903,0.12691056066089207,24.77777777777778
270,deepseek_r1,4180482087222806731,deepseek_r1_4180482087222806731,2,0,0.03649204969406128,0.1063051422437032,81.22222222222223
271,deepseek_r1,307475084953913177,deepseek_r1_307475084953913177,0,0,,0.020643115043640137,76.0
272,deepseek_r1,4138763173111043120,deepseek_r1_4138763173111043120,0,0,,0.022181391716003418,71.0
273,deepseek_r1,-1392740528484956750,deepseek_r1_-1392740528484956750,0,0,,0.025929808616638184,70.0
274,deepseek_r1,-4649465065639222836,deepseek_r1_-4649465065639222836,0,0,,0.02388763427734375,83.0
275,deepseek_r1,668963275152226085,deepseek_r1_668963275152226085,0,0,,0.020224273204803467,71.0
276,deepseek_r1,5030705751435651195,deepseek_r1_5030705751435651195,0,0,,0.024852633476257324,78.0
277,deepseek_r1,2655751308513644165,deepseek_r1_2655751308513644165,0,0,,0.020304083824157715,77.0
278,deepseek_r1,-3647410758394252883,deepseek_r1_-3647410758394252883,0,0,,0.037864744663238525,77.0
279,deepseek_r1,-5305233391596905188,deepseek_r1_-5305233391596905188,0,0,,0.018989205360412598,86.0
280,deepseek_r1,615987152671936340,deepseek_r1_615987152671936340,0,0,,0.023428261280059814,70.0
281,deepseek_r1,5917114626254733750,deepseek_r1_5917114626254733750,0,0,,0.03568190336227417,75.0
282,deepseek_r1,2924748479943322329,deepseek_r1_2924748479943322329,0,0,,0.01949334144592285,82.0
283,deepseek_r1,-785956967634432504,deepseek_r1_-785956967634432504,0,0,,0.02650827169418335,68.0
284,deepseek_r1,1097888977759176375,deepseek_r1_1097888977759176375,0,0,,0.018323123455047607,71.0
285,deepseek_r1,595581238045250575,deepseek_r1_595581238045250575,9,1,0.11050138622522354,0.16548136207792494,42.666666666666664
286,deepseek_r1,-6091349600504718204,deepseek_r1_-6091349600504718204,7,0,0.0696137323975563,0.11825030379825169,40.44444444444444
287,deepseek_r1,8987061951389301044,deepseek_r1_8987061951389301044,9,1,0.0316273495554924,0.11639599005381267,87.77777777777777
288,deepseek_r1,-5302965726896722010,deepseek_r1_-5302965726896722010,4,0,0.06339723616838455,0.0908376309606764,33.22222222222222
289,deepseek_r1,-8912170751474438565,deepseek_r1_-8912170751474438565,1,0,0.05568157881498337,0.08224187956915961,70.44444444444444
290,deepseek_r1,-1379802051182670573,deepseek_r1_-1379802051182670573,5,0,0.0578422024846077,0.126020524236891,40.0
291,deepseek_r1,-2466264396963873670,deepseek_r1_-2466264396963873670,0,0,,0.0245741605758667,58.0
292,deepseek_r1,8489639395249977688,deepseek_r1_8489639395249977688,0,0,,0.05018746852874756,23.0
293,deepseek_r1,-7548478012161881794,deepseek_r1_-7548478012161881794,0,0,,0.021329224109649658,55.0
294,deepseek_r1,-7466070401694971422,deepseek_r1_-7466070401694971422,4,0,0.058320336043834686,0.12706026766035292,93.22222222222223
295,deepseek_r1,-115696686187156725,deepseek_r1_-115696686187156725,4,0,0.0687994435429573,0.11326123608483209,33.55555555555556
296,deepseek_r1,-4704359307875217289,deepseek_r1_-4704359307875217289,0,0,,0.04459333419799805,41.0
297,deepseek_r1,248689908078711523,deepseek_r1_248689908078711523,9,1,0.05530271679162979,0.10504741138882107,86.33333333333333
298,deepseek_r1,-7149378201655828096,deepseek_r1_-7149378201655828096,3,0,0.05704487860202789,0.1270392272207472,26.77777777777778
299,deepseek_r1,8505446152704718534,deepseek_r1_8505446152704718534,3,0,0.028591148555278778,0.09550578064388698,101.0
300,deepseek_r1,-533359250537072623,deepseek_r1_-533359250537072623,9,1,0.07498376071453094,0.16911075512568155,28.0
301,deepseek_r1,7961518411453624264,deepseek_r1_7961518411453624264,9,1,0.08786608278751373,0.1668893959787157,50.333333333333336
302,deepseek_r1,4247233618451086231,deepseek_r1_4247233618451086231,6,0,0.07667054235935211,0.14198811848958334,49.333333333333336
303,deepseek_r1,8328673263969582786,deepseek_r1_8328673263969582786,9,1,0.08053401112556458,0.12450655301411946,145.77777777777777
304,deepseek_r1,-5409676095332498911,deepseek_r1_-5409676095332498911,7,0,0.08659741282463074,0.20337993568844265,44.666666666666664
305,deepseek_r1,-8860146376729444682,deepseek_r1_-8860146376729444682,2,0,0.05576908588409424,0.14616696702109444,43.0
306,deepseek_r1,5548431208557033952,deepseek_r1_5548431208557033952,0,0,,0.02406609058380127,41.0
307,deepseek_r1,-5638363706275568543,deepseek_r1_-5638363706275568543,0,0,,0.020635604858398438,44.0
308,deepseek_r1,-3029071112556165194,deepseek_r1_-3029071112556165194,9,1,0.07580247521400452,0.16830757591459486,46.0
309,deepseek_r1,1454209788289558729,deepseek_r1_1454209788289558729,7,0,0.06907695531845093,0.1344905760553148,61.888888888888886
310,deepseek_r1,-1990456879860801173,deepseek_r1_-1990456879860801173,7,0,0.04528780281543732,0.0804188781314426,28.77777777777778
311,deepseek_r1,4083494200571196485,deepseek_r1_4083494200571196485,7,0,0.09235766530036926,0.21137919028600058,29.77777777777778
312,deepseek_r1,-6530973723400852900,deepseek_r1_-6530973723400852900,4,0,0.08566422015428543,0.16970606644948324,26.77777777777778
313,deepseek_r1,-3759933468170943164,deepseek_r1_-3759933468170943164,9,1,0.09893180429935455,0.1321484645207723,67.11111111111111
314,deepseek_r1,-9095642834455795359,deepseek_r1_-9095642834455795359,6,0,0.030472159385681152,0.04882607857386271,150.55555555555554
315,deepseek_r1,4883285934621037852,deepseek_r1_4883285934621037852,0,0,,0.052161216735839844,29.0
316,deepseek_r1,-5084510592640170023,deepseek_r1_-5084510592640170023,0,0,,0.02814614772796631,42.0
317,deepseek_r1,-4382399965945166726,deepseek_r1_-4382399965945166726,9,1,0.06123143434524536,0.10735473367902967,41.0
318,deepseek_r1,3992227395822459682,deepseek_r1_3992227395822459682,8,0,0.040295250713825226,0.07729070716434056,75.11111111111111
319,deepseek_r1,2688041034678077122,deepseek_r1_2688041034678077122,9,1,0.04664289951324463,0.13319016165203518,46.44444444444444
320,deepseek_r1,4882880213160470129,deepseek_r1_4882880213160470129,1,0,0.027161650359630585,0.10478270716137356,52.0
321,deepseek_r1,-5001520313823084554,deepseek_r1_-5001520313823084554,1,0,0.04032445698976517,0.14853572183185154,72.0
322,deepseek_r1,-4214355397460237649,deepseek_r1_-4214355397460237649,9,1,0.07177841663360596,0.1105034285121494,67.11111111111111
323,deepseek_r1,3809756884311434454,deepseek_r1_3809756884311434454,0,0,,0.032626211643218994,78.0
324,deepseek_r1,5636752410770769076,deepseek_r1_5636752410770769076,0,0,,0.019910693168640137,55.0
325,deepseek_r1,-3153546990902596580,deepseek_r1_-3153546990902596580,0,0,,0.043555617332458496,89.0
326,deepseek_r1,-7788595398757781011,deepseek_r1_-7788595398757781011,1,0,0.058017440140247345,0.14082062244415283,61.77777777777778
327,deepseek_r1,1628880396773862908,deepseek_r1_1628880396773862908,9,1,0.05768866091966629,0.1146811048189799,73.66666666666667
328,deepseek_r1,2624596756190113687,deepseek_r1_2624596756190113687,1,0,0.031054146587848663,0.15547079510158962,55.77777777777778
329,deepseek_r1,-7418770493801244007,deepseek_r1_-7418770493801244007,9,1,0.04037877172231674,0.06918219063017103,64.77777777777777
330,deepseek_r1,288348719443422331,deepseek_r1_288348719443422331,3,0,0.06028299778699875,0.08533910248014662,79.11111111111111
331,deepseek_r1,6192810342030719150,deepseek_r1_6192810342030719150,9,1,0.036790311336517334,0.053191701571146645,110.33333333333333
332,deepseek_r1,-858746664011760221,deepseek_r1_-858746664011760221,3,0,0.0547284334897995,0.10661984814537896,81.66666666666667
333,deepseek_r1,-2791971212728306446,deepseek_r1_-2791971212728306446,1,0,0.047374971210956573,0.06107110447353787,107.44444444444444
334,deepseek_r1,-4603902767419777956,deepseek_r1_-4603902767419777956,8,0,0.03925599157810211,0.1024884581565857,43.111111111111114
335,deepseek_r1,-2405468074134767131,deepseek_r1_-2405468074134767131,9,1,0.031341955065727234,0.07462532652748956,34.0
336,deepseek_r1,-2104551873794905043,deepseek_r1_-2104551873794905043,9,1,0.059099920094013214,0.16155694590674508,37.77777777777778
337,deepseek_r1,-2469552883126402852,deepseek_r1_-2469552883126402852,6,0,0.07039143145084381,0.12369789679845174,48.111111111111114
338,deepseek_r1,4597293762826075041,deepseek_r1_4597293762826075041,4,0,0.05536693334579468,0.14474350214004517,26.77777777777778
339,deepseek_r1,-5031284985737034642,deepseek_r1_-5031284985737034642,0,0,,0.033776044845581055,27.0
340,deepseek_r1,1833299586384845939,deepseek_r1_1833299586384845939,9,1,0.06257246434688568,0.14806659354103935,39.111111111111114
341,deepseek_r1,4296288963771663537,deepseek_r1_4296288963771663537,1,0,0.0710802897810936,0.11596756511264378,64.55555555555556
342,deepseek_r1,-9216936337646969014,deepseek_r1_-9216936337646969014,6,0,0.04218453913927078,0.07683775822321574,66.44444444444444
343,deepseek_r1,-1759304898875826674,deepseek_r1_-1759304898875826674,9,1,0.06695738434791565,0.18911521964603,45.77777777777778
344,deepseek_r1,-1488001096335457026,deepseek_r1_-1488001096335457026,6,0,0.05901308357715607,0.1140362819035848,49.333333333333336
345,deepseek_r1,-7400072053515487919,deepseek_r1_-7400072053515487919,6,0,0.07503042370080948,0.14131230778164333,54.333333333333336
346,deepseek_r1,-3753680552954269042,deepseek_r1_-3753680552954269042,0,0,,0.030694782733917236,55.0
347,deepseek_r1,-6479558408615912443,deepseek_r1_-6479558408615912443,8,0,0.05298285186290741,0.08481654193666247,46.0
348,deepseek_r1,-8760314924221629094,deepseek_r1_-8760314924221629094,9,1,0.08151780068874359,0.13354098134570652,67.77777777777777
349,deepseek_r1,-874597672989131155,deepseek_r1_-874597672989131155,0,0,,0.039511024951934814,69.0
350,deepseek_r1,-8783192966458321778,deepseek_r1_-8783192966458321778,1,0,0.08389705419540405,0.14661296208699545,53.888888888888886
351,deepseek_r1,-5269383193875640086,deepseek_r1_-5269383193875640086,9,1,0.08148130029439926,0.13899835613038805,57.333333333333336
352,deepseek_r1,3845941824016564481,deepseek_r1_3845941824016564481,7,0,0.10219590365886688,0.14174991846084595,73.0
353,deepseek_r1,5069744815902056318,deepseek_r1_5069744815902056318,7,0,0.0851268619298935,0.09049652020136516,69.11111111111111
354,deepseek_r1,-5143105452090402533,deepseek_r1_-5143105452090402533,0,0,,0.07132196426391602,33.0
355,deepseek_r1,2401997028572997218,deepseek_r1_2401997028572997218,9,1,0.05376312881708145,0.08312549193700154,57.0
356,deepseek_r1,5900410750958394974,deepseek_r1_5900410750958394974,1,0,0.10171428322792053,0.11949902110629612,63.666666666666664
357,deepseek_r1,-9085605242474762509,deepseek_r1_-9085605242474762509,6,0,0.0589616596698761,0.15423819091584948,30.22222222222222
358,deepseek_r1,-282948514500199799,deepseek_r1_-282948514500199799,8,0,0.0666855052113533,0.10902724001142713,65.55555555555556
359,deepseek_r1,39881338678497406,deepseek_r1_39881338678497406,0,0,,0.04644376039505005,30.0
360,deepseek_r1,1639097812535627640,deepseek_r1_1639097812535627640,0,0,,0.010250389575958252,50.0
361,deepseek_r1,-2590466417248144010,deepseek_r1_-2590466417248144010,4,0,0.05590314418077469,0.12417783339818318,49.77777777777778
362,deepseek_r1,5928080042133349539,deepseek_r1_5928080042133349539,9,1,0.0533837229013443,0.1031126512421502,55.0
363,deepseek_r1,3357030607152286784,deepseek_r1_3357030607152286784,7,0,0.06585637480020523,0.1318280365731981,51.666666666666664
364,deepseek_r1,5850965668185432018,deepseek_r1_5850965668185432018,9,1,0.06162824481725693,0.11062249210145739,34.22222222222222
365,deepseek_r1,-7867367579319341073,deepseek_r1_-7867367579319341073,1,0,0.07038369029760361,0.10217037465837267,40.44444444444444
366,deepseek_r1,-3277494980774718309,deepseek_r1_-3277494980774718309,0,0,,0.060194551944732666,17.0
367,deepseek_r1,847650712333026922,deepseek_r1_847650712333026922,0,0,,0.036411941051483154,47.0
368,deepseek_r1,-2116273734018742009,deepseek_r1_-2116273734018742009,1,0,0.11354519426822662,0.1477461258570353,26.333333333333332
369,deepseek_r1,-7432796024381616102,deepseek_r1_-7432796024381616102,4,0,0.08892668783664703,0.19448021385404798,31.22222222222222
370,deepseek_r1,2364764668190351015,deepseek_r1_2364764668190351015,0,0,,0.020693182945251465,56.0
371,deepseek_r1,8392203052366320174,deepseek_r1_8392203052366320174,1,0,0.06248912960290909,0.1223837203449673,38.77777777777778
372,deepseek_r1,297163297490146348,deepseek_r1_297163297490146348,4,0,0.10142115503549576,0.13044237428241306,37.44444444444444
373,deepseek_r1,7361104202288423740,deepseek_r1_7361104202288423740,0,0,,0.08481079339981079,38.0
374,deepseek_r1,6290299941043461325,deepseek_r1_6290299941043461325,0,0,,0.025979936122894287,35.0
375,deepseek_r1,-3329004796542256963,deepseek_r1_-3329004796542256963,9,1,0.08223366737365723,0.18489322397443983,31.77777777777778
376,deepseek_r1,581760267524090201,deepseek_r1_581760267524090201,9,1,0.0658663958311081,0.15212271610895792,39.22222222222222
377,deepseek_r1,6953508239976320619,deepseek_r1_6953508239976320619,9,1,0.03766472637653351,0.13752718104256523,34.0
378,deepseek_r1,3277923750127086414,deepseek_r1_3277923750127086414,9,1,0.046706125140190125,0.09398761060502794,27.77777777777778
379,deepseek_r1,7548993425757229628,deepseek_r1_7548993425757229628,7,0,0.06261759996414185,0.09537643194198608,40.111111111111114
380,deepseek_r1,-6279990636157230460,deepseek_r1_-6279990636157230460,9,1,0.053852520883083344,0.16803830199771458,34.22222222222222
381,deepseek_r1,118188261616235314,deepseek_r1_118188261616235314,1,0,0.04904346913099289,0.09007326761881511,38.77777777777778
382,deepseek_r1,-5235502803298372494,deepseek_r1_-5235502803298372494,0,0,,0.05714750289916992,25.0
383,deepseek_r1,-4167232173491081067,deepseek_r1_-4167232173491081067,9,1,0.07718189805746078,0.15461032258139717,26.77777777777778
384,deepseek_r1,-772535222645847054,deepseek_r1_-772535222645847054,0,0,,0.05946218967437744,21.0
385,deepseek_r1,4674377172597032367,deepseek_r1_4674377172597032367,5,0,0.09667916595935822,0.12500480148527357,36.0
386,deepseek_r1,6226508042687117536,deepseek_r1_6226508042687117536,1,0,0.06414087861776352,0.18114574750264487,32.0
387,deepseek_r1,-1245347315923883205,deepseek_r1_-1245347315923883205,0,0,,0.08558988571166992,25.0
388,deepseek_r1,-7692626005730086866,deepseek_r1_-7692626005730086866,9,1,0.09460189938545227,0.19864359829160902,27.0
389,deepseek_r1,-7139303090218371925,deepseek_r1_-7139303090218371925,5,0,0.037944495677948,0.10628096924887763,30.77777777777778
390,deepseek_r1,-1908574301602503560,deepseek_r1_-1908574301602503560,2,0,0.03673619031906128,0.10623675584793091,53.77777777777778
391,deepseek_r1,-7217508861008709260,deepseek_r1_-7217508861008709260,9,1,0.03942713141441345,0.08973733584086101,54.0
392,deepseek_r1,-2760636665613495925,deepseek_r1_-2760636665613495925,3,0,0.03740902245044708,0.0846464369032118,66.88888888888889
393,deepseek_r1,-3822068877860980934,deepseek_r1_-3822068877860980934,6,0,0.059114933013916016,0.13214304049809775,25.77777777777778
394,deepseek_r1,-420159000634361048,deepseek_r1_-420159000634361048,0,0,,0.06486290693283081,16.0
395,deepseek_r1,-6101296284834611487,deepseek_r1_-6101296284834611487,7,0,0.029497645795345306,0.12780173619588217,44.77777777777778
396,deepseek_r1,6590774506138796925,deepseek_r1_6590774506138796925,8,0,0.08683720976114273,0.20483112335205078,24.77777777777778
397,deepseek_r1,3505568910536708427,deepseek_r1_3505568910536708427,3,0,0.025308609008789062,0.11621497737036811,45.0
398,deepseek_r1,8776786827637128737,deepseek_r1_8776786827637128737,4,0,0.02807217836380005,0.09829756948682997,54.0
399,deepseek_r1,-744178892423388350,deepseek_r1_-744178892423388350,9,1,0.0964801087975502,0.236362530125512,23.77777777777778
400,deepseek_r1,6369060842170071629,deepseek_r1_6369060842170071629,4,0,0.025026418268680573,0.09293431043624878,54.0
401,deepseek_r1,-5780979653487244662,deepseek_r1_-5780979653487244662,0,0,,0.05368220806121826,31.0
402,deepseek_r1,-8710679049941380998,deepseek_r1_-8710679049941380998,8,0,0.028490208089351654,0.09743944803873698,50.77777777777778
403,deepseek_r1,4851608506085517895,deepseek_r1_4851608506085517895,2,0,0.054345570504665375,0.2654878894488017,29.77777777777778
404,deepseek_r1,-987377222932030443,deepseek_r1_-987377222932030443,5,0,0.015952996909618378,0.06422301133473714,63.666666666666664
405,deepseek_r1,907672870061634015,deepseek_r1_907672870061634015,1,0,0.053779616951942444,0.11315725909339057,49.22222222222222
406,deepseek_r1,3403694790362878903,deepseek_r1_3403694790362878903,0,0,,0.06275898218154907,51.0
407,deepseek_r1,6102465590309519068,deepseek_r1_6102465590309519068,3,0,0.03440578281879425,0.0597893132103814,89.88888888888889
408,deepseek_r1,-7963685175743759952,deepseek_r1_-7963685175743759952,7,0,0.04326051473617554,0.11605056789186266,95.77777777777777
409,deepseek_r1,-9136588459281624972,deepseek_r1_-9136588459281624972,6,0,0.07570131868124008,0.16540782981448704,29.77777777777778
410,deepseek_r1,-3937997456660058261,deepseek_r1_-3937997456660058261,9,1,0.0411175861954689,0.10474079185061985,40.666666666666664
411,deepseek_r1,-6591852808329730212,deepseek_r1_-6591852808329730212,9,1,0.09320541471242905,0.1144320633676317,95.66666666666667
412,deepseek_r1,5965337305547425439,deepseek_r1_5965337305547425439,4,0,0.04507280886173248,0.12137451436784533,68.88888888888889
413,deepseek_r1,-2226371312228486425,deepseek_r1_-2226371312228486425,7,0,0.034488312900066376,0.1254393392139011,97.11111111111111
414,deepseek_r1,-1699186072316766720,deepseek_r1_-1699186072316766720,6,0,0.0379813089966774,0.0996236867374844,58.111111111111114
415,deepseek_r1,-1015566502205770028,deepseek_r1_-1015566502205770028,9,1,0.028288230299949646,0.11392223834991455,84.0
416,deepseek_r1,133216884079692982,deepseek_r1_133216884079692982,4,0,0.05233243852853775,0.10898126496209039,39.333333333333336
417,deepseek_r1,-5899974479272659304,deepseek_r1_-5899974479272659304,9,1,0.03958220034837723,0.09088588423199123,61.77777777777778
418,deepseek_r1,-6177573438719157576,deepseek_r1_-6177573438719157576,4,0,0.07261011004447937,0.10186142391628689,83.33333333333333
419,deepseek_r1,-3077438221729393174,deepseek_r1_-3077438221729393174,0,0,,0.055889666080474854,18.0
420,deepseek_r1,-3710578740895059314,deepseek_r1_-3710578740895059314,2,0,0.08022113144397736,0.13564669423633152,39.22222222222222
421,deepseek_r1,-821022733193143676,deepseek_r1_-821022733193143676,9,1,0.07872193306684494,0.14908312426673043,26.11111111111111
422,deepseek_r1,2636117188647128599,deepseek_r1_2636117188647128599,9,1,0.04215353727340698,0.10606124666002062,31.77777777777778
423,deepseek_r1,-8921639716421817129,deepseek_r1_-8921639716421817129,3,0,0.04087679833173752,0.09691954983605279,85.11111111111111
424,deepseek_r1,-7985135402432770978,deepseek_r1_-7985135402432770978,9,1,0.07319521903991699,0.10076024134953816,65.22222222222223
425,deepseek_r1,-1744054494064115910,deepseek_r1_-1744054494064115910,9,1,0.05517011880874634,0.09882426924175686,49.55555555555556
426,deepseek_r1,-2457218002519459834,deepseek_r1_-2457218002519459834,9,1,0.059157662093639374,0.10662973589367336,133.44444444444446
427,deepseek_r1,-391780746738397678,deepseek_r1_-391780746738397678,7,0,0.03327708691358566,0.2315535545349121,60.0
428,deepseek_r1,1620364812526769466,deepseek_r1_1620364812526769466,7,0,0.04952644556760788,0.10149396790398492,54.111111111111114
429,deepseek_r1,1416772772001231468,deepseek_r1_1416772772001231468,6,0,0.0497061088681221,0.10069387488894993,71.11111111111111
430,deepseek_r1,3848804990389051498,deepseek_r1_3848804990389051498,0,0,,0.02420175075531006,45.0
431,deepseek_r1,3006407880862024475,deepseek_r1_3006407880862024475,2,0,0.0396624431014061,0.0807984471321106,93.66666666666667
432,deepseek_r1,6234718909462339099,deepseek_r1_6234718909462339099,7,0,0.04944789409637451,0.16399017307493421,32.0
433,deepseek_r1,5164258421646736790,deepseek_r1_5164258421646736790,9,1,0.07839032262563705,0.13977434237798056,49.77777777777778
434,deepseek_r1,-5749523268171315419,deepseek_r1_-5749523268171315419,9,1,0.05513520538806915,0.11231634351942274,41.44444444444444
435,deepseek_r1,6430301666024268553,deepseek_r1_6430301666024268553,3,0,0.03673508018255234,0.07821967204411824,49.0
436,deepseek_r1,-1092126298407317605,deepseek_r1_-1092126298407317605,0,0,,0.014981746673583984,82.0
437,deepseek_r1,-1605059337810121443,deepseek_r1_-1605059337810121443,0,0,,0.04509162902832031,59.0
438,deepseek_r1,5913102491103392517,deepseek_r1_5913102491103392517,4,0,0.04387303441762924,0.09017171462376912,74.88888888888889
439,deepseek_r1,-1694606555974841107,deepseek_r1_-1694606555974841107,0,0,,0.03682810068130493,44.0
440,deepseek_r1,-1858700434737539051,deepseek_r1_-1858700434737539051,0,0,,0.02250528335571289,62.0
441,deepseek_r1,4182946278101331181,deepseek_r1_4182946278101331181,9,1,0.03667497634887695,0.10224208566877577,60.22222222222222
442,deepseek_r1,4897986559320188643,deepseek_r1_4897986559320188643,9,1,0.03637728840112686,0.06326333681742351,112.0
443,deepseek_r1,182092834086698047,deepseek_r1_182092834086698047,0,0,,0.025789856910705566,63.0
444,deepseek_r1,-5969549956324168764,deepseek_r1_-5969549956324168764,0,0,,0.031177401542663574,40.0
445,deepseek_r1,-7811800943859122542,deepseek_r1_-7811800943859122542,9,1,0.02572500705718994,0.05824455287721422,61.666666666666664
446,deepseek_r1,5951700463490669078,deepseek_r1_5951700463490669078,0,0,,0.031324923038482666,49.0
447,deepseek_r1,950572738719693465,deepseek_r1_950572738719693465,0,0,,0.04422760009765625,115.0
448,deepseek_r1,-7060148810733596972,deepseek_r1_-7060148810733596972,1,0,0.016375020146369934,0.09118558963139851,58.0
449,deepseek_r1,-5237825607442921113,deepseek_r1_-5237825607442921113,9,1,0.04902288317680359,0.08114498853683472,93.66666666666667
450,deepseek_r1,-5330060506757493452,deepseek_r1_-5330060506757493452,9,1,0.05711931735277176,0.1289538542429606,65.77777777777777
451,deepseek_r1,2043428890821937123,deepseek_r1_2043428890821937123,1,0,0.06542664021253586,0.10498393906487359,39.888888888888886
452,deepseek_r1,-2614467891899861417,deepseek_r1_-2614467891899861417,9,1,0.05216687172651291,0.1496623224682278,85.88888888888889
453,deepseek_r1,7123840474438719476,deepseek_r1_7123840474438719476,3,0,0.04067113250494003,0.10969605048497517,33.77777777777778
454,deepseek_r1,7518546259187568763,deepseek_r1_7518546259187568763,9,1,0.04937758296728134,0.12077302402920193,55.888888888888886
455,deepseek_r1,-4091611321352319408,deepseek_r1_-4091611321352319408,3,0,0.028970852494239807,0.057813949055141874,134.88888888888889
456,deepseek_r1,-8237374561826080122,deepseek_r1_-8237374561826080122,9,1,0.049740105867385864,0.13022710217369926,51.0
457,deepseek_r1,3915102861893098204,deepseek_r1_3915102861893098204,9,1,0.03522421419620514,0.15322747495439318,57.0
458,deepseek_r1,-4987786564886538427,deepseek_r1_-4987786564886538427,9,1,0.050255969166755676,0.11691532532374065,26.77777777777778
