conversation_id,model,prompt0_id,model_prompt0_interaction,time_to_failure,censored,avg_prompt_to_prompt_drift,avg_context_to_prompt_drift,avg_prompt_complexity
244,gemini_15,5924225278026374695,gemini_15_5924225278026374695,0,0,,0.08369499444961548,69.0
245,gemini_15,6019035173862066670,gemini_15_6019035173862066670,0,0,,0.04721313714981079,58.0
246,gemini_15,-2040749816541001751,gemini_15_-2040749816541001751,4,0,0.04308835417032242,0.14678557713826498,37.55555555555556
247,gemini_15,77122876715330532,gemini_15_77122876715330532,9,1,0.07678383588790894,0.10955749617682563,74.66666666666667
248,gemini_15,7770609281081862811,gemini_15_7770609281081862811,0,0,,0.09605956077575684,45.0
249,gemini_15,-835612944049515109,gemini_15_-835612944049515109,0,0,,0.06932586431503296,77.0
250,gemini_15,-6989472814945901444,gemini_15_-6989472814945901444,3,0,0.04077499359846115,0.08813944790098402,99.11111111111111
251,gemini_15,-3672851136451162414,gemini_15_-3672851136451162414,2,0,0.0423586443066597,0.10722392135196263,95.66666666666667
252,gemini_15,-989325859629907290,gemini_15_-989325859629907290,0,0,,0.08453524112701416,84.0
253,gemini_15,-3174183934268952944,gemini_15_-3174183934268952944,2,0,0.05113288015127182,0.12098942862616645,55.22222222222222
254,gemini_15,-8620125309800655919,gemini_15_-8620125309800655919,2,0,0.02857097238302231,0.06369281477398342,75.55555555555556
255,gemini_15,-5235735322323969407,gemini_15_-5235735322323969407,1,0,0.057458288967609406,0.11213915215598212,68.55555555555556
256,gemini_15,600634647637906794,gemini_15_600634647637906794,1,0,0.0627310648560524,0.10831048091252644,67.77777777777777
257,gemini_15,-4012725376662685989,gemini_15_-4012725376662685989,9,1,0.09755459427833557,0.17242213752534655,42.44444444444444
258,gemini_15,-41280002177451766,gemini_15_-41280002177451766,0,0,,0.09839707612991333,40.0
259,gemini_15,-8272745916196489832,gemini_15_-8272745916196489832,1,0,0.03306228667497635,0.06872880458831787,46.77777777777778
260,gemini_15,384277198706752248,gemini_15_384277198706752248,0,0,,0.10013699531555176,27.0
261,gemini_15,-7626639531662781771,gemini_15_-7626639531662781771,3,0,0.0459214448928833,0.1662188172340393,50.44444444444444
262,gemini_15,1700866644014073359,gemini_15_1700866644014073359,3,0,0.07397446781396866,0.12167467673619588,38.111111111111114
263,gemini_15,-4381081636906973354,gemini_15_-4381081636906973354,2,0,0.04575718939304352,0.11767647663752238,56.0
264,gemini_15,6289934899639709892,gemini_15_6289934899639709892,1,0,0.04793111979961395,0.12788456016116673,52.22222222222222
265,gemini_15,-4662251169205312495,gemini_15_-4662251169205312495,0,0,,0.10773885250091553,59.0
266,gemini_15,844848860241868824,gemini_15_844848860241868824,5,0,0.048090219497680664,0.24003617631064522,26.11111111111111
267,gemini_15,2993513969025454918,gemini_15_2993513969025454918,9,1,0.05671218782663345,0.13218155172136095,34.111111111111114
268,gemini_15,5747755276485962116,gemini_15_5747755276485962116,0,0,,0.13207101821899414,31.0
269,gemini_15,-4419018608323827456,gemini_15_-4419018608323827456,8,0,0.04876556247472763,0.0982156859503852,60.77777777777778
270,gemini_15,-5202658141419468281,gemini_15_-5202658141419468281,2,0,0.08589915931224823,0.1298589375283983,72.66666666666667
271,gemini_15,-8907431768099227324,gemini_15_-8907431768099227324,0,0,,0.09413164854049683,52.0
272,gemini_15,423123995291060201,gemini_15_423123995291060201,2,0,0.06025564670562744,0.11627013815773858,65.44444444444444
273,gemini_15,4568979009658821482,gemini_15_4568979009658821482,0,0,,0.10154473781585693,74.0
274,gemini_15,8372905255595042408,gemini_15_8372905255595042408,1,0,0.0404348224401474,0.07706524928410848,133.22222222222223
275,gemini_15,-5351228820072806361,gemini_15_-5351228820072806361,2,0,0.046191759407520294,0.06197359164555868,100.55555555555556
276,gemini_15,8079901814221974862,gemini_15_8079901814221974862,5,0,0.03776485472917557,0.07573754257626003,108.44444444444444
277,gemini_15,1854385916274690024,gemini_15_1854385916274690024,9,1,0.034320294857025146,0.07262201441658868,106.11111111111111
278,gemini_15,7636278833548477411,gemini_15_7636278833548477411,2,0,0.05952327698469162,0.11179294851091173,86.33333333333333
279,gemini_15,6885295538395323317,gemini_15_6885295538395323317,2,0,0.04165583848953247,0.08151113986968994,122.44444444444444
280,gemini_15,4076636438111953864,gemini_15_4076636438111953864,2,0,0.06429891288280487,0.08906324704488118,66.11111111111111
281,gemini_15,8374744423061302494,gemini_15_8374744423061302494,1,0,0.05284762382507324,0.08027464813656277,93.55555555555556
282,gemini_15,1639335490700864975,gemini_15_1639335490700864975,0,0,,0.13810157775878906,40.0
283,gemini_15,-9063219803637709866,gemini_15_-9063219803637709866,9,1,0.025791972875595093,0.06016021966934204,108.66666666666667
284,gemini_15,6640276837275129500,gemini_15_6640276837275129500,1,0,0.04521705210208893,0.06051146984100342,106.44444444444444
285,gemini_15,-1465584012399241709,gemini_15_-1465584012399241709,2,0,0.03375694900751114,0.09788848294152154,71.11111111111111
286,gemini_15,5055121941032437181,gemini_15_5055121941032437181,2,0,0.06458430737257004,0.10251900884840223,85.88888888888889
287,gemini_15,8973741341861710174,gemini_15_8973741341861710174,2,0,0.034603528678417206,0.10126502646340264,63.55555555555556
288,gemini_15,-1723436940174875715,gemini_15_-1723436940174875715,1,0,0.04151255637407303,0.14392632246017456,57.22222222222222
289,gemini_15,-6831321041972172779,gemini_15_-6831321041972172779,1,0,0.07801105827093124,0.17805257770750257,33.111111111111114
290,gemini_15,-5446409502801314613,gemini_15_-5446409502801314613,1,0,0.027815766632556915,0.11141031318240696,66.66666666666667
291,gemini_15,4563514842812771336,gemini_15_4563514842812771336,9,1,0.08700650930404663,0.24639138248231676,30.333333333333332
292,gemini_15,5154388496546111379,gemini_15_5154388496546111379,1,0,0.038741789758205414,0.11964690685272217,96.22222222222223
293,gemini_15,4722133137323284450,gemini_15_4722133137323284450,0,0,,0.11730116605758667,56.0
294,gemini_15,5164423831698182905,gemini_15_5164423831698182905,0,0,,0.30767202377319336,17.0
295,gemini_15,604941174305744411,gemini_15_604941174305744411,0,0,,0.054537415504455566,42.0
296,gemini_15,-5802145650938264842,gemini_15_-5802145650938264842,2,0,0.045896388590335846,0.12306771675745647,87.55555555555556
297,gemini_15,3931284174127364530,gemini_15_3931284174127364530,2,0,0.06683113425970078,0.1273156139585707,52.333333333333336
298,gemini_15,6070018462079648913,gemini_15_6070018462079648913,1,0,0.031163938343524933,0.1168468329641554,113.66666666666667
299,gemini_15,204448917523952348,gemini_15_204448917523952348,2,0,0.05362538993358612,0.18819347355100843,43.77777777777778
300,gemini_15,5164048774546554882,gemini_15_5164048774546554882,0,0,,0.03734177350997925,125.0
301,gemini_15,6964281940594040699,gemini_15_6964281940594040699,0,0,,0.06525260210037231,180.0
302,gemini_15,-5875280511633488481,gemini_15_-5875280511633488481,1,0,0.044178642332553864,0.06562786632113987,151.77777777777777
303,gemini_15,-6163068254698810880,gemini_15_-6163068254698810880,3,0,0.025160811841487885,0.04947844478819105,306.55555555555554
304,gemini_15,-1981272365326675818,gemini_15_-1981272365326675818,0,0,,0.06603074073791504,345.0
305,gemini_15,-6035991494139245934,gemini_15_-6035991494139245934,1,0,0.05234862118959427,0.10123143593470256,238.33333333333334
306,gemini_15,-6462634378165500121,gemini_15_-6462634378165500121,2,0,0.04409126192331314,0.04983638392554389,192.66666666666666
307,gemini_15,-402531212160717911,gemini_15_-402531212160717911,3,0,0.025524795055389404,0.04008985228008694,350.0
308,gemini_15,-9131230396526578799,gemini_15_-9131230396526578799,0,0,,0.0669824481010437,173.0
309,gemini_15,-1875871304617392473,gemini_15_-1875871304617392473,1,0,0.048538945615291595,0.12340003252029419,118.11111111111111
310,gemini_15,2273134162572765915,gemini_15_2273134162572765915,1,0,0.06323949247598648,0.16211858060624865,342.8888888888889
311,gemini_15,-2008285407191050200,gemini_15_-2008285407191050200,2,0,0.03584704548120499,0.0690898166762458,217.33333333333334
312,gemini_15,-7983238485583049382,gemini_15_-7983238485583049382,0,0,,0.06191420555114746,173.0
313,gemini_15,8172726332423467188,gemini_15_8172726332423467188,1,0,0.0363745242357254,0.04731280273861355,279.0
314,gemini_15,4894441231560077460,gemini_15_4894441231560077460,2,0,0.05853518098592758,0.08319434192445543,426.0
315,gemini_15,-6680707314942680018,gemini_15_-6680707314942680018,9,1,0.04943062365055084,0.1744672656059265,28.11111111111111
316,gemini_15,5764764662591107402,gemini_15_5764764662591107402,2,0,0.04818157106637955,0.08028565512763129,68.33333333333333
317,gemini_15,356719467021448064,gemini_15_356719467021448064,3,0,0.05845410376787186,0.08012713326348199,70.22222222222223
318,gemini_15,-6394613744510759117,gemini_15_-6394613744510759117,4,0,0.062191322445869446,0.21987145476871067,36.111111111111114
319,gemini_15,-513720216872656157,gemini_15_-513720216872656157,3,0,0.05133361369371414,0.08354920811123318,54.666666666666664
320,gemini_15,-8876118542864707776,gemini_15_-8876118542864707776,1,0,0.04676955193281174,0.15683746337890625,31.555555555555557
321,gemini_15,-7072979864131647768,gemini_15_-7072979864131647768,2,0,0.0418364480137825,0.11962189277013142,33.111111111111114
322,gemini_15,3919106662647446338,gemini_15_3919106662647446338,3,0,0.05736672878265381,0.13663713137308756,34.333333333333336
323,gemini_15,-7023350021177966489,gemini_15_-7023350021177966489,2,0,0.04651426523923874,0.18540240658654106,56.333333333333336
324,gemini_15,-4781151448604071955,gemini_15_-4781151448604071955,3,0,0.052393391728401184,0.12822753853268093,27.11111111111111
325,gemini_15,-3822397449515773282,gemini_15_-3822397449515773282,0,0,,0.05508929491043091,66.0
326,gemini_15,-4157368412495745462,gemini_15_-4157368412495745462,2,0,0.06232672184705734,0.11703821685579088,35.666666666666664
327,gemini_15,-228886806512920008,gemini_15_-228886806512920008,3,0,0.03697550296783447,0.16163087553448147,30.11111111111111
328,gemini_15,7408599543941295622,gemini_15_7408599543941295622,2,0,0.07046575099229813,0.0944884286986457,65.88888888888889
329,gemini_15,2124726093106566421,gemini_15_2124726093106566421,2,0,0.07431235164403915,0.11200175020429823,34.333333333333336
330,gemini_15,-3255784352801270402,gemini_15_-3255784352801270402,2,0,0.027903497219085693,0.06951235400305854,89.77777777777777
331,gemini_15,-6498800792563220183,gemini_15_-6498800792563220183,2,0,0.027788855135440826,0.06975305742687649,115.0
332,gemini_15,-7363728168743920956,gemini_15_-7363728168743920956,1,0,0.043316639959812164,0.08886765109168158,87.11111111111111
333,gemini_15,-3958284742991168852,gemini_15_-3958284742991168852,1,0,0.02622544765472412,0.0476419727007548,212.55555555555554
334,gemini_15,-6488258624270391465,gemini_15_-6488258624270391465,2,0,0.02915249764919281,0.05469846725463867,174.44444444444446
335,gemini_15,-433991308005670545,gemini_15_-433991308005670545,3,0,0.0450286790728569,0.08415741390652126,102.88888888888889
336,gemini_15,3888330794420732341,gemini_15_3888330794420732341,1,0,0.032422058284282684,0.07863905032475789,168.55555555555554
337,gemini_15,-6010971004884458590,gemini_15_-6010971004884458590,2,0,0.04374136030673981,0.09994656509823269,87.33333333333333
338,gemini_15,3014933173593453653,gemini_15_3014933173593453653,0,0,,0.07390737533569336,108.0
339,gemini_15,-6199996507772876439,gemini_15_-6199996507772876439,1,0,0.031011104583740234,0.06057689587275187,92.33333333333333
340,gemini_15,2035764115983752146,gemini_15_2035764115983752146,0,0,,0.042320072650909424,180.0
341,gemini_15,5312685689877844083,gemini_15_5312685689877844083,2,0,0.03563977777957916,0.0892109407318963,123.33333333333333
342,gemini_15,1807700064528449667,gemini_15_1807700064528449667,0,0,,0.089205801486969,64.0
343,gemini_15,-5859720498792191624,gemini_15_-5859720498792191624,3,0,0.016482584178447723,0.029857145415412054,145.11111111111111
344,gemini_15,5530605408869470549,gemini_15_5530605408869470549,5,0,0.04127535969018936,0.05391009648640951,234.33333333333334
345,gemini_15,4883341766600275736,gemini_15_4883341766600275736,2,0,0.05243027210235596,0.16775863038169014,91.77777777777777
346,gemini_15,1987126112683841670,gemini_15_1987126112683841670,1,0,0.05194297432899475,0.20039886236190796,60.666666666666664
347,gemini_15,-8945932458730526725,gemini_15_-8945932458730526725,1,0,0.040368884801864624,0.07584470510482788,105.33333333333333
348,gemini_15,-3515015405043387671,gemini_15_-3515015405043387671,0,0,,0.06744801998138428,57.0
349,gemini_15,8482375744578594826,gemini_15_8482375744578594826,0,0,,0.07503694295883179,70.0
350,gemini_15,-9013992972464039608,gemini_15_-9013992972464039608,0,0,,0.12394905090332031,48.0
351,gemini_15,-611473111151758850,gemini_15_-611473111151758850,2,0,0.038445018231868744,0.106236908170912,60.44444444444444
352,gemini_15,-5521043189365101398,gemini_15_-5521043189365101398,2,0,0.07622132450342178,0.14373397827148438,97.77777777777777
353,gemini_15,-7546404395296291435,gemini_15_-7546404395296291435,2,0,0.060373611748218536,0.11160894234975179,76.33333333333333
354,gemini_15,4248847575723327276,gemini_15_4248847575723327276,1,0,0.03438703715801239,0.15787057081858316,30.11111111111111
355,gemini_15,542211107188627049,gemini_15_542211107188627049,1,0,0.06865512579679489,0.17642278141445583,58.77777777777778
356,gemini_15,-126516409334500754,gemini_15_-126516409334500754,3,0,0.05836351215839386,0.21545905537075466,50.111111111111114
357,gemini_15,3926824490701155481,gemini_15_3926824490701155481,0,0,,0.18118929862976074,24.0
358,gemini_15,5473549590811688258,gemini_15_5473549590811688258,2,0,0.07732421159744263,0.20779811011420357,41.77777777777778
359,gemini_15,6576889927205316692,gemini_15_6576889927205316692,2,0,0.05322787165641785,0.10958785480923122,64.22222222222223
360,gemini_15,-4883606697323853627,gemini_15_-4883606697323853627,5,0,0.11517614126205444,0.230969508488973,29.11111111111111
361,gemini_15,887784321936593806,gemini_15_887784321936593806,9,1,0.08610281348228455,0.2702556716071235,26.11111111111111
362,gemini_15,673807717929362118,gemini_15_673807717929362118,6,0,0.08235553652048111,0.2131396068467034,27.22222222222222
363,gemini_15,570469243279930806,gemini_15_570469243279930806,9,1,0.07985956221818924,0.23544436693191528,30.11111111111111
364,gemini_15,-9046903290918054596,gemini_15_-9046903290918054596,6,0,0.07244152575731277,0.2261052926381429,26.11111111111111
365,gemini_15,1786589123392352981,gemini_15_1786589123392352981,9,1,0.08665820211172104,0.20468291309144762,29.11111111111111
366,gemini_15,-1372345942367274949,gemini_15_-1372345942367274949,0,0,,0.2176513671875,21.0
367,gemini_15,982298433863117243,gemini_15_982298433863117243,9,1,0.09074869751930237,0.25877424081166583,26.11111111111111
368,gemini_15,5503677775808847586,gemini_15_5503677775808847586,0,0,,0.2302262783050537,19.0
369,gemini_15,5165352378952478367,gemini_15_5165352378952478367,9,1,0.0701017677783966,0.17308767636617026,30.11111111111111
370,gemini_15,9168412324640327977,gemini_15_9168412324640327977,4,0,0.09883225709199905,0.2641769184006585,25.11111111111111
371,gemini_15,-3822679087892600207,gemini_15_-3822679087892600207,9,1,0.06884441524744034,0.27382202280892265,25.11111111111111
372,gemini_15,-2845539168041634850,gemini_15_-2845539168041634850,9,1,0.08873291313648224,0.17934789260228476,30.333333333333332
373,gemini_15,904392544800040144,gemini_15_904392544800040144,0,0,,0.283346951007843,20.0
374,gemini_15,-7630079354320959031,gemini_15_-7630079354320959031,9,1,0.0960255116224289,0.1781043079164293,34.111111111111114
375,gemini_15,-1411657316995874852,gemini_15_-1411657316995874852,2,0,0.06652981042861938,0.2321393224928114,35.22222222222222
376,gemini_15,2408062506863615116,gemini_15_2408062506863615116,9,1,0.09426077455282211,0.21948777967029148,31.22222222222222
377,gemini_15,3989154891416400209,gemini_15_3989154891416400209,0,0,,0.1934555172920227,28.0
378,gemini_15,1731242560741038573,gemini_15_1731242560741038573,2,0,0.05936548858880997,0.23228737380769518,30.22222222222222
379,gemini_15,-8881785407575437705,gemini_15_-8881785407575437705,7,0,0.0924864411354065,0.2362994286749098,35.333333333333336
380,gemini_15,7113891094905257545,gemini_15_7113891094905257545,4,0,0.09240134805440903,0.22146960761811998,34.44444444444444
381,gemini_15,-2941475292017971877,gemini_15_-2941475292017971877,9,1,0.10273059457540512,0.2066545950041877,30.11111111111111
382,gemini_15,-3955053198759650396,gemini_15_-3955053198759650396,6,0,0.06756392121315002,0.16004819340176052,33.22222222222222
383,gemini_15,3455319341020500757,gemini_15_3455319341020500757,6,0,0.10817456245422363,0.25272732310824925,28.11111111111111
384,gemini_15,5555861884808454278,gemini_15_5555861884808454278,9,1,0.10661818087100983,0.2388908796840244,40.44444444444444
385,gemini_15,8999432502958179942,gemini_15_8999432502958179942,1,0,0.08939668536186218,0.24216862519582114,35.22222222222222
386,gemini_15,3858550120354173846,gemini_15_3858550120354173846,2,0,0.08180781453847885,0.14376542965571085,40.55555555555556
387,gemini_15,5897657904452165490,gemini_15_5897657904452165490,9,1,0.07934975624084473,0.3449269003338284,35.22222222222222
388,gemini_15,7836286551212522624,gemini_15_7836286551212522624,3,0,0.07158321142196655,0.18392890029483372,39.55555555555556
389,gemini_15,7631165795394096479,gemini_15_7631165795394096479,0,0,,0.23818397521972656,23.0
390,gemini_15,5258194242785230719,gemini_15_5258194242785230719,5,0,0.07578211277723312,0.25715214676327175,37.22222222222222
391,gemini_15,1495859126019901624,gemini_15_1495859126019901624,9,1,0.0703633576631546,0.3042830957306756,34.111111111111114
392,gemini_15,-7841539191484030142,gemini_15_-7841539191484030142,9,1,0.05955006927251816,0.27329910463756985,37.111111111111114
393,gemini_15,-1279956671091164919,gemini_15_-1279956671091164919,0,0,,0.15352416038513184,28.0
394,gemini_15,261648132463568058,gemini_15_261648132463568058,9,1,0.10254435986280441,0.2356503208478292,38.111111111111114
395,gemini_15,352325362911945121,gemini_15_352325362911945121,6,0,0.0624658465385437,0.15996536943647596,59.111111111111114
396,gemini_15,1687413679020497573,gemini_15_1687413679020497573,8,0,0.041661374270915985,0.14995038509368896,54.666666666666664
397,gemini_15,1974318092612015133,gemini_15_1974318092612015133,9,1,0.045200102031230927,0.1454750100771586,50.333333333333336
398,gemini_15,-7234369298518038214,gemini_15_-7234369298518038214,0,0,,0.13827961683273315,32.0
399,gemini_15,-6783652943199194573,gemini_15_-6783652943199194573,9,1,0.04721210151910782,0.15768284267849392,55.333333333333336
400,gemini_15,4621699954136284136,gemini_15_4621699954136284136,0,0,,0.09614264965057373,39.0
401,gemini_15,2261668389879741137,gemini_15_2261668389879741137,0,0,,0.16149747371673584,30.0
402,gemini_15,-6230442312554098806,gemini_15_-6230442312554098806,9,1,0.03821588307619095,0.1326974696583218,55.333333333333336
403,gemini_15,1934249261104810838,gemini_15_1934249261104810838,0,0,,0.14065021276474,30.0
404,gemini_15,2536957425837136451,gemini_15_2536957425837136451,0,0,,0.08980697393417358,38.0
405,gemini_15,-5498792674712045045,gemini_15_-5498792674712045045,0,0,,0.2632901072502136,48.0
406,gemini_15,894323346334406402,gemini_15_894323346334406402,5,0,0.056007079780101776,0.1696699062983195,40.0
407,gemini_15,-8850566110912606054,gemini_15_-8850566110912606054,9,1,0.024603545665740967,0.10116272502475315,66.11111111111111
408,gemini_15,-9175904376972671515,gemini_15_-9175904376972671515,9,1,0.02886035293340683,0.16141892804039848,63.888888888888886
409,gemini_15,-8854323435045524171,gemini_15_-8854323435045524171,2,0,0.049110352993011475,0.10960035853915745,51.44444444444444
410,gemini_15,-7804655540170506709,gemini_15_-7804655540170506709,0,0,,0.08848780393600464,44.0
411,gemini_15,-8613661233918852522,gemini_15_-8613661233918852522,1,0,0.04646095633506775,0.09205472469329834,54.44444444444444
412,gemini_15,-5472863922888257633,gemini_15_-5472863922888257633,0,0,,0.10232281684875488,39.0
413,gemini_15,2536187963947059385,gemini_15_2536187963947059385,2,0,0.04937019199132919,0.12306363052792019,66.22222222222223
414,gemini_15,6278214388561885123,gemini_15_6278214388561885123,9,1,0.06317539513111115,0.11367337571250068,59.0
415,gemini_15,1509458204132456118,gemini_15_1509458204132456118,0,0,,0.0893852710723877,48.0
416,gemini_15,3356724402409045790,gemini_15_3356724402409045790,0,0,,0.11098265647888184,45.0
417,gemini_15,-2161596089364711575,gemini_15_-2161596089364711575,2,0,0.034415051341056824,0.12382888793945312,51.22222222222222
418,gemini_15,-2567123333935973752,gemini_15_-2567123333935973752,0,0,,0.11638098955154419,54.0
419,gemini_15,7823893105962223540,gemini_15_7823893105962223540,9,1,0.053872138261795044,0.1069910658730401,64.44444444444444
420,gemini_15,-1399180076645241440,gemini_15_-1399180076645241440,9,1,0.04914569854736328,0.11102568440967137,67.22222222222223
421,gemini_15,5877717018390517462,gemini_15_5877717018390517462,0,0,,0.18329346179962158,43.0
422,gemini_15,-1799001309772136234,gemini_15_-1799001309772136234,9,1,0.03627794235944748,0.06372353103425768,69.55555555555556
423,gemini_15,7044046234341293027,gemini_15_7044046234341293027,9,1,0.0864405632019043,0.14151031441158718,78.33333333333333
424,gemini_15,2880804906458055209,gemini_15_2880804906458055209,2,0,0.03669702261686325,0.05952566199832492,71.55555555555556
425,gemini_15,-7064816784597203254,gemini_15_-7064816784597203254,1,0,0.03533133119344711,0.15485717190636528,60.888888888888886
426,gemini_15,8698759226030262646,gemini_15_8698759226030262646,2,0,0.035216622054576874,0.06661128997802734,110.0
427,gemini_15,2268169627869155134,gemini_15_2268169627869155134,1,0,0.09605678915977478,0.1761450833744473,56.22222222222222
428,gemini_15,4493349425951364444,gemini_15_4493349425951364444,0,0,,0.22949552536010742,54.0
429,gemini_15,-4189960939663611264,gemini_15_-4189960939663611264,1,0,0.045600853860378265,0.07136674059761895,70.11111111111111
430,gemini_15,-3139345656340799025,gemini_15_-3139345656340799025,0,0,,0.03850024938583374,83.0
431,gemini_15,7160369001658418300,gemini_15_7160369001658418300,3,0,0.026167131960392,0.05793427096472846,62.0
432,gemini_15,2147102240867018674,gemini_15_2147102240867018674,0,0,,0.10045832395553589,77.0
433,gemini_15,-6013595977712185293,gemini_15_-6013595977712185293,3,0,0.020683079957962036,0.045022911495632596,163.66666666666666
434,gemini_15,-6035892624140798989,gemini_15_-6035892624140798989,0,0,,0.19977211952209473,28.0
435,gemini_15,5293850298403889529,gemini_15_5293850298403889529,0,0,,0.2700284719467163,29.0
436,gemini_15,-7943651679138058744,gemini_15_-7943651679138058744,0,0,,0.1624554991722107,38.0
437,gemini_15,-481185166503284354,gemini_15_-481185166503284354,1,0,0.0287436842918396,0.07525277137756348,106.11111111111111
438,gemini_15,8422481580945080035,gemini_15_8422481580945080035,0,0,,0.07730978727340698,41.0
439,gemini_15,3332129417920600616,gemini_15_3332129417920600616,1,0,0.045475855469703674,0.18520440657933554,35.111111111111114
440,gemini_15,-3402499898750552993,gemini_15_-3402499898750552993,2,0,0.06550027430057526,0.16168108251359728,31.11111111111111
441,gemini_15,-9219913052180966062,gemini_15_-9219913052180966062,2,0,0.06294626742601395,0.17106079392962986,34.333333333333336
442,gemini_15,-669775076418910995,gemini_15_-669775076418910995,2,0,0.09072565287351608,0.15481632947921753,33.111111111111114
443,gemini_15,-3651417705167676522,gemini_15_-3651417705167676522,1,0,0.0645749494433403,0.174543559551239,37.333333333333336
444,gemini_15,-8129242363395179615,gemini_15_-8129242363395179615,2,0,0.06212880462408066,0.13497887717352974,30.11111111111111
445,gemini_15,3645691031649445944,gemini_15_3645691031649445944,1,0,0.0389578640460968,0.08155911498599583,108.11111111111111
446,gemini_15,-5736934007639601054,gemini_15_-5736934007639601054,0,0,,0.1099051833152771,35.0
447,gemini_15,7390895425721116791,gemini_15_7390895425721116791,0,0,,0.10563433170318604,36.0
448,gemini_15,5543938035033621562,gemini_15_5543938035033621562,0,0,,0.22194135189056396,24.0
449,gemini_15,-968920006044202602,gemini_15_-968920006044202602,0,0,,0.15056484937667847,34.0
450,gemini_15,5469057266130065276,gemini_15_5469057266130065276,5,0,0.04533983767032623,0.22994403706656563,54.111111111111114
451,gemini_15,-2221298942965201076,gemini_15_-2221298942965201076,2,0,0.03906954824924469,0.15553839339150322,46.22222222222222
452,gemini_15,3078248885538601202,gemini_15_3078248885538601202,2,0,0.04039809852838516,0.08466143740548028,39.77777777777778
453,gemini_15,7254317358114034090,gemini_15_7254317358114034090,6,0,0.060221053659915924,0.2157934308052063,28.22222222222222
454,gemini_15,8034992331195463957,gemini_15_8034992331195463957,2,0,0.06277786940336227,0.16868641641404894,34.55555555555556
455,gemini_15,455538085215172904,gemini_15_455538085215172904,0,0,,0.137320876121521,21.0
456,gemini_15,308844081478824950,gemini_15_308844081478824950,9,1,0.0502048134803772,0.11059643824895223,48.111111111111114
457,gemini_15,-8425833987454773666,gemini_15_-8425833987454773666,6,0,0.04807689040899277,0.12433234850565593,31.11111111111111
458,gemini_15,-698223018421546442,gemini_15_-698223018421546442,1,0,0.06056847423315048,0.18317051728566489,50.111111111111114
459,gemini_15,-3795629264617098453,gemini_15_-3795629264617098453,2,0,0.042794354259967804,0.07973520623313056,81.22222222222223
460,gemini_15,174843330892674010,gemini_15_174843330892674010,6,0,0.1120321974158287,0.1973877085579766,32.55555555555556
461,gemini_15,7982941100579295935,gemini_15_7982941100579295935,2,0,0.09014447033405304,0.18186267879274157,32.111111111111114
462,gemini_15,1424030384899759682,gemini_15_1424030384899759682,0,0,,0.08179086446762085,114.0
463,gemini_15,-2222793510994483505,gemini_15_-2222793510994483505,1,0,0.013347402215003967,0.09904060098859999,47.0
464,gemini_15,7368637815087365726,gemini_15_7368637815087365726,4,0,0.07179209589958191,0.1605026258362664,31.11111111111111
465,gemini_15,5952003845049626295,gemini_15_5952003845049626295,9,1,0.059157587587833405,0.11111440923478869,33.55555555555556
466,gemini_15,2339061096340173587,gemini_15_2339061096340173587,0,0,,0.09748256206512451,37.0
467,gemini_15,-7949082250652009670,gemini_15_-7949082250652009670,2,0,0.12930940836668015,0.1839204894171821,24.444444444444443
468,gemini_15,-7684655717468967023,gemini_15_-7684655717468967023,1,0,0.05120326578617096,0.09229340155919392,76.33333333333333
469,gemini_15,8338750070587551340,gemini_15_8338750070587551340,9,1,0.040888480842113495,0.11941697862413195,37.111111111111114
470,gemini_15,-5421565375046774029,gemini_15_-5421565375046774029,7,0,0.04657340049743652,0.06540505753623115,68.33333333333333
471,gemini_15,1363434420230975149,gemini_15_1363434420230975149,2,0,0.039994098246097565,0.1435530185699463,44.333333333333336
472,gemini_15,8745976094069027321,gemini_15_8745976094069027321,0,0,,0.1955496072769165,29.0
473,gemini_15,-8914058705468794216,gemini_15_-8914058705468794216,0,0,,0.15891575813293457,29.0
474,gemini_15,-2739473290761885648,gemini_15_-2739473290761885648,0,0,,0.2425476312637329,28.0
475,gemini_15,705307653927422450,gemini_15_705307653927422450,9,1,0.052283577620983124,0.15365713834762573,42.44444444444444
476,gemini_15,7741916842608171780,gemini_15_7741916842608171780,0,0,,0.10738801956176758,38.0
477,gemini_15,-3520127779941718703,gemini_15_-3520127779941718703,0,0,,0.07288569211959839,27.0
478,gemini_15,-6591907334564677946,gemini_15_-6591907334564677946,4,0,0.05761159211397171,0.1772672931353251,26.11111111111111
479,gemini_15,-8859656383684555879,gemini_15_-8859656383684555879,9,1,0.057310305535793304,0.12917977571487427,63.44444444444444
480,gemini_15,-1665917397531399907,gemini_15_-1665917397531399907,0,0,,0.05117732286453247,98.0
481,gemini_15,2427469419026311631,gemini_15_2427469419026311631,2,0,0.018739938735961914,0.06566175487306383,109.0
482,gemini_15,8452933566689066313,gemini_15_8452933566689066313,3,0,0.019576631486415863,0.05461081531312731,133.88888888888889
483,gemini_15,-4318723799412118311,gemini_15_-4318723799412118311,7,0,0.02287876605987549,0.04843233691321479,98.77777777777777
484,gemini_15,-1606887462353673591,gemini_15_-1606887462353673591,0,0,,0.06582140922546387,97.0
485,gemini_15,-6664918162259985182,gemini_15_-6664918162259985182,0,0,,0.07456916570663452,67.0
486,gemini_15,-2773840150076670527,gemini_15_-2773840150076670527,0,0,,0.10935789346694946,35.0
487,gemini_15,-1897136258363890524,gemini_15_-1897136258363890524,0,0,,0.060994863510131836,66.0
